Date,Price,Open,High,Low,Vol.,Change %
"Feb 07, 2011","1,499.11","1,510.15","1,514.31","1,491.15",,-0.96%
"Feb 04, 2011","1,513.64","1,518.39","1,523.99","1,507.93",,-0.34%
"Feb 03, 2011","1,518.87","1,537.99","1,540.25","1,515.39",,-1.23%
"Feb 02, 2011","1,537.86","1,539.89","1,544.21","1,532.87",,-0.18%
"Feb 01, 2011","1,540.70","1,531.81","1,542.38","1,528.42",,0.49%
"Jan 31, 2011","1,533.22","1,516.99","1,539.61","1,513.65",,0.91%
"Jan 28, 2011","1,519.37","1,530.05","1,531.67","1,514.98",,-0.67%
"Jan 27, 2011","1,529.69","1,528.55","1,533.37","1,519.50",,0.02%
"Jan 26, 2011","1,529.38","1,531.13","1,534.38","1,521.42",,-0.37%
"Jan 25, 2011","1,534.99","1,524.28","1,536.22","1,519.30",,0.61%
"Jan 24, 2011","1,525.69","1,524.62","1,534.60","1,518.06",,0.15%
"Jan 21, 2011","1,523.39","1,514.03","1,524.41","1,507.92",,0.55%
"Jan 20, 2011","1,515.10","1,498.44","1,517.35","1,495.11",,1.08%
"Jan 19, 2011","1,498.84","1,487.18","1,505.31","1,481.99",,0.59%
"Jan 18, 2011","1,490.09","1,481.72","1,498.57","1,477.03",,0.54%
"Jan 17, 2011","1,482.16","1,491.38","1,493.64","1,478.65",,-0.63%
"Jan 14, 2011","1,491.49","1,485.74","1,498.61","1,480.16",,0.36%
"Jan 13, 2011","1,486.19","1,456.23","1,489.19","1,452.83",,1.83%
"Jan 12, 2011","1,459.46","1,457.83","1,468.00","1,443.67",,-0.09%
"Jan 11, 2011","1,460.76","1,456.54","1,463.68","1,450.98",,0.06%
"Jan 10, 2011","1,459.83","1,444.75","1,465.65","1,442.51",,0.75%
"Jan 07, 2011","1,448.92","1,459.73","1,464.41","1,446.40",,-0.85%
"Jan 06, 2011","1,461.39","1,474.98","1,480.59","1,458.66",,-1.10%
"Jan 05, 2011","1,477.68","1,495.26","1,501.01","1,473.30",,-1.34%
"Jan 04, 2011","1,497.76","1,501.62","1,504.93","1,492.01",,-0.28%
"Jan 03, 2011","1,501.97","1,495.31","1,507.30","1,491.46",,0.13%
"Dec 31, 2010","1,500.07","1,502.23","1,508.40","1,490.89",,-0.17%
"Dec 30, 2010","1,502.64","1,515.24","1,516.90","1,496.50",,-0.86%
"Dec 29, 2010","1,515.73","1,499.04","1,517.90","1,495.16",,0.94%
"Dec 28, 2010","1,501.64","1,512.30","1,523.18","1,496.30",,-0.74%
"Dec 27, 2010","1,512.79","1,509.03","1,516.13","1,502.72",,0.19%
"Dec 24, 2010","1,509.93","1,510.60","1,517.58","1,503.55",,-0.12%
"Dec 23, 2010","1,511.70","1,511.26","1,515.66","1,505.24",,-0.03%
"Dec 22, 2010","1,512.14","1,512.55","1,520.45","1,505.59",,-0.14%
"Dec 21, 2010","1,514.21","1,514.87","1,524.52","1,509.90",,-0.10%
"Dec 20, 2010","1,515.66","1,522.36","1,541.24","1,511.60",,-0.58%
"Dec 17, 2010","1,524.49","1,528.76","1,542.91","1,516.58",,-0.31%
"Dec 16, 2010","1,529.20","1,525.87","1,534.80","1,518.83",,0.19%
"Dec 15, 2010","1,526.26","1,524.10","1,545.20","1,520.79",,0.11%
"Dec 14, 2010","1,524.60","1,532.79","1,536.83","1,520.87",,-0.62%
"Dec 13, 2010","1,534.08","1,509.33","1,539.57","1,501.57",,1.37%
"Dec 10, 2010","1,513.30","1,506.48","1,518.32","1,502.25",,0.31%
"Dec 09, 2010","1,508.55","1,515.07","1,518.39","1,497.90",,-0.46%
"Dec 08, 2010","1,515.45","1,501.03","1,518.76","1,498.09",,0.88%
"Dec 07, 2010","1,502.20","1,512.93","1,515.49","1,500.92",,-0.83%
"Dec 06, 2010","1,514.76","1,520.86","1,527.36","1,501.34",,-0.75%
"Dec 03, 2010","1,526.24","1,517.77","1,526.70","1,499.30",,0.34%
"Dec 02, 2010","1,521.11","1,509.10","1,522.26","1,497.19",,0.64%
"Dec 01, 2010","1,511.44","1,502.25","1,515.81","1,495.45",,0.56%
"Nov 30, 2010","1,503.08","1,527.28","1,530.79","1,501.09",,-1.70%
"Nov 29, 2010","1,529.13","1,533.02","1,538.59","1,515.14",,-0.10%
"Nov 26, 2010","1,530.65","1,524.33","1,552.24","1,514.84",,0.28%
"Nov 25, 2010","1,526.32","1,528.88","1,533.28","1,511.78",,-0.27%
"Nov 24, 2010","1,530.50","1,552.90","1,566.18","1,520.54",,-1.72%
"Nov 23, 2010","1,557.23","1,533.39","1,594.07","1,530.46",,1.40%
"Nov 22, 2010","1,535.66","1,551.26","1,556.95","1,528.43",,-0.89%
"Nov 19, 2010","1,549.46","1,541.52","1,554.43","1,538.67",,0.41%
"Nov 18, 2010","1,543.12","1,541.85","1,553.65","1,534.63",,-0.09%
"Nov 17, 2010","1,544.49","1,523.76","1,555.16","1,521.39",,1.23%
"Nov 16, 2010","1,525.73","1,541.26","1,543.69","1,519.13",,-1.10%
"Nov 15, 2010","1,542.69","1,545.28","1,553.06","1,538.64",,-0.08%
"Nov 12, 2010","1,543.93","1,516.70","1,553.40","1,510.27",,1.70%
"Nov 11, 2010","1,518.14","1,529.14","1,531.79","1,512.20",,-0.84%
"Nov 10, 2010","1,530.96","1,534.20","1,540.89","1,516.82",,-0.53%
"Nov 09, 2010","1,539.17","1,551.86","1,557.26","1,530.62",,-0.92%
"Nov 08, 2010","1,553.53","1,555.59","1,567.08","1,545.73",,-0.10%
"Nov 05, 2010","1,555.11","1,572.82","1,578.09","1,552.49",,-1.12%
"Nov 04, 2010","1,572.67","1,566.07","1,581.97","1,560.23",,0.32%
"Nov 03, 2010","1,567.67","1,559.40","1,571.66","1,550.56",,0.47%
"Nov 02, 2010","1,560.38","1,553.09","1,563.65","1,544.79",,0.42%
"Nov 01, 2010","1,553.89","1,569.22","1,572.94","1,548.27",,-0.94%
"Oct 29, 2010","1,568.68","1,563.67","1,568.90","1,551.80",,0.19%
"Oct 28, 2010","1,565.72","1,555.33","1,571.25","1,550.35",,0.41%
"Oct 27, 2010","1,559.39","1,555.92","1,568.88","1,549.30",,-0.05%
"Oct 26, 2010","1,560.11","1,558.16","1,567.34","1,550.94",,0.11%
"Oct 25, 2010","1,558.39","1,570.77","1,572.26","1,556.26",,-0.83%
"Oct 22, 2010","1,571.41","1,570.85","1,579.62","1,559.93",,-0.04%
"Oct 21, 2010","1,571.97","1,566.31","1,584.01","1,563.20",,0.28%
"Oct 20, 2010","1,567.57","1,546.96","1,574.66","1,543.13",,1.21%
"Oct 19, 2010","1,548.80","1,555.20","1,575.07","1,544.82",,-0.57%
"Oct 18, 2010","1,557.62","1,551.67","1,564.65","1,547.90",,0.27%
"Oct 15, 2010","1,553.42","1,562.33","1,571.28","1,547.34",,-0.84%
"Oct 14, 2010","1,566.51","1,561.56","1,571.88","1,553.59",,0.21%
"Oct 13, 2010","1,563.16","1,572.49","1,574.66","1,556.15",,-0.77%
"Oct 12, 2010","1,575.26","1,549.09","1,576.28","1,547.19",,1.59%
"Oct 11, 2010","1,550.68","1,567.80","1,571.41","1,548.30",,-0.83%
"Oct 08, 2010","1,563.71","1,550.47","1,568.11","1,549.57",,0.56%
"Oct 07, 2010","1,554.95","1,556.43","1,567.62","1,543.56",,-0.24%
"Oct 06, 2010","1,558.72","1,553.78","1,559.95","1,542.37",,0.27%
"Oct 05, 2010","1,554.47","1,534.45","1,566.78","1,530.86",,1.22%
"Oct 04, 2010","1,535.80","1,558.16","1,559.18","1,533.55",,-1.54%
"Oct 01, 2010","1,559.88","1,553.84","1,560.32","1,540.64",,0.35%
"Sep 30, 2010","1,554.51","1,551.66","1,560.32","1,545.75",,0.10%
"Sep 29, 2010","1,553.03","1,555.36","1,558.95","1,547.08",,-0.22%
"Sep 28, 2010","1,556.38","1,540.45","1,558.22","1,534.49",,0.90%
"Sep 27, 2010","1,542.50","1,555.75","1,558.49","1,539.42",,-1.02%
"Sep 24, 2010","1,558.43","1,531.63","1,559.24","1,529.21",,1.68%
"Sep 23, 2010","1,532.64","1,539.06","1,544.49","1,530.71",,-0.56%
"Sep 22, 2010","1,541.27","1,537.58","1,560.56","1,534.12",,0.22%
"Sep 21, 2010","1,537.89","1,515.73","1,541.38","1,515.03",,1.25%
"Sep 20, 2010","1,518.87","1,514.03","1,526.28","1,511.19",,0.27%
"Sep 17, 2010","1,514.83","1,519.30","1,528.05","1,509.21",,-0.39%
"Sep 16, 2010","1,520.77","1,507.08","1,526.58","1,506.15",,0.86%
"Sep 15, 2010","1,507.79","1,506.19","1,513.20","1,501.48",,0.00%
"Sep 14, 2010","1,507.86","1,492.33","1,512.27","1,487.63",,0.92%
"Sep 13, 2010","1,494.08","1,480.06","1,495.70","1,478.05",,1.07%
"Sep 10, 2010","1,478.26","1,481.31","1,486.40","1,473.88",,-0.26%
"Sep 09, 2010","1,482.18","1,490.27","1,493.76","1,477.34",,-0.62%
"Sep 08, 2010","1,491.45","1,492.79","1,498.95","1,483.64",,-0.17%
"Sep 07, 2010","1,494.00","1,507.50","1,509.45","1,491.85",,-1.00%
"Sep 06, 2010","1,509.04","1,511.65","1,514.12","1,504.72",,-0.33%
"Sep 03, 2010","1,513.99","1,510.90","1,514.46","1,503.98",,0.03%
"Sep 02, 2010","1,513.47","1,515.40","1,519.15","1,505.48",,-0.27%
"Sep 01, 2010","1,517.58","1,519.66","1,522.79","1,504.43",,-0.23%
"Aug 31, 2010","1,521.11","1,508.04","1,527.89","1,507.45",,0.72%
"Aug 30, 2010","1,510.24","1,525.55","1,527.98","1,507.45",,-1.08%
"Aug 27, 2010","1,526.78","1,512.97","1,528.69","1,511.07",,0.77%
"Aug 26, 2010","1,515.04","1,514.21","1,521.74","1,507.02",,-0.02%
"Aug 25, 2010","1,515.31","1,503.88","1,521.53","1,503.52",,0.64%
"Aug 24, 2010","1,505.71","1,494.61","1,517.55","1,491.30",,0.61%
"Aug 23, 2010","1,496.51","1,503.02","1,505.78","1,494.13",,-0.55%
"Aug 20, 2010","1,504.84","1,502.58","1,518.58","1,498.05",,0.05%
"Aug 19, 2010","1,504.06","1,509.06","1,512.90","1,496.95",,-0.37%
"Aug 18, 2010","1,509.60","1,514.22","1,517.47","1,504.96",,-0.36%
"Aug 17, 2010","1,515.07","1,521.84","1,523.41","1,507.87",,-0.50%
"Aug 16, 2010","1,522.70","1,510.16","1,529.40","1,509.81",,0.84%
"Aug 13, 2010","1,510.00","1,520.64","1,529.25","1,508.86",,-0.76%
"Aug 12, 2010","1,521.51","1,517.92","1,543.72","1,515.46",,0.24%
"Aug 11, 2010","1,517.80","1,539.63","1,551.23","1,516.27",,-1.45%
"Aug 10, 2010","1,540.17","1,533.98","1,545.90","1,527.48",,0.28%
"Aug 09, 2010","1,535.87","1,542.97","1,544.73","1,532.82",,-0.47%
"Aug 06, 2010","1,543.05","1,537.02","1,548.97","1,527.82",,0.25%
"Aug 05, 2010","1,539.26","1,535.19","1,545.38","1,529.97",,0.19%
"Aug 04, 2010","1,536.37","1,544.32","1,549.79","1,532.50",,-0.58%
"Aug 03, 2010","1,545.30","1,545.00","1,554.95","1,527.47",,-0.10%
"Aug 02, 2010","1,546.91","1,543.69","1,548.66","1,529.63",,0.24%
"Jul 30, 2010","1,543.26","1,550.20","1,553.51","1,536.01",,-0.51%
"Jul 29, 2010","1,551.21","1,538.96","1,554.88","1,538.49",,0.66%
"Jul 28, 2010","1,540.97","1,536.65","1,545.39","1,534.41",,0.25%
"Jul 27, 2010","1,537.12","1,546.87","1,549.36","1,529.63",,-0.69%
"Jul 26, 2010","1,547.84","1,546.54","1,549.67","1,534.72",,0.03%
"Jul 23, 2010","1,547.38","1,549.95","1,554.94","1,533.37",,-0.30%
"Jul 22, 2010","1,552.08","1,534.22","1,556.70","1,532.32",,1.02%
"Jul 21, 2010","1,536.42","1,553.84","1,558.34","1,532.06",,-1.25%
"Jul 20, 2010","1,555.86","1,571.39","1,576.76","1,548.78",,-1.04%
"Jul 19, 2010","1,572.21","1,550.38","1,580.33","1,549.54",,1.01%
"Jul 16, 2010","1,556.49","1,553.18","1,566.66","1,544.25",,0.04%
"Jul 15, 2010","1,555.91","1,530.65","1,557.95","1,525.41",,1.55%
"Jul 14, 2010","1,532.16","1,542.54","1,544.66","1,515.86",,-0.76%
"Jul 13, 2010","1,543.91","1,514.78","1,545.24","1,507.03",,1.83%
"Jul 12, 2010","1,516.22","1,513.52","1,517.54","1,505.91",,0.15%
"Jul 09, 2010","1,513.91","1,533.80","1,535.39","1,507.49",,-1.37%
"Jul 08, 2010","1,534.95","1,542.61","1,544.24","1,526.52",,-0.54%
"Jul 07, 2010","1,543.24","1,542.90","1,546.78","1,530.92",,-0.01%
"Jul 06, 2010","1,543.47","1,533.40","1,548.75","1,529.12",,0.61%
"Jul 05, 2010","1,534.08","1,542.69","1,545.60","1,526.29",,-0.71%
"Jul 02, 2010","1,544.99","1,526.34","1,551.51","1,521.09",,0.51%
"Jul 01, 2010","1,537.21","1,494.99","1,539.79","1,493.16",,2.70%
"Jun 30, 2010","1,496.83","1,482.61","1,514.09","1,481.64",,0.90%
"Jun 29, 2010","1,483.52","1,476.38","1,496.14","1,474.08",,0.36%
"Jun 28, 2010","1,478.21","1,503.08","1,506.49","1,475.05",,-1.76%
"Jun 25, 2010","1,504.74","1,465.06","1,507.41","1,464.59",,2.60%
"Jun 24, 2010","1,466.57","1,461.91","1,473.70","1,456.98",,0.23%
"Jun 23, 2010","1,463.14","1,450.48","1,466.58","1,449.49",,0.74%
"Jun 22, 2010","1,452.36","1,448.59","1,466.48","1,447.42",,0.27%
"Jun 21, 2010","1,448.42","1,495.25","1,497.20","1,444.25",,-3.10%
"Jun 18, 2010","1,494.69","1,501.20","1,508.96","1,485.27",,-0.45%
"Jun 17, 2010","1,501.51","1,489.17","1,504.90","1,485.81",,0.70%
"Jun 16, 2010","1,491.05","1,514.25","1,515.66","1,483.59",,-1.59%
"Jun 15, 2010","1,515.17","1,491.21","1,518.50","1,485.71",,1.54%
"Jun 14, 2010","1,492.24","1,510.65","1,521.05","1,486.62",,-1.14%
"Jun 11, 2010","1,509.46","1,513.73","1,517.92","1,491.75",,-0.35%
"Jun 10, 2010","1,514.72","1,494.27","1,523.41","1,493.52",,1.29%
"Jun 09, 2010","1,495.43","1,477.09","1,506.89","1,470.35",,1.20%
"Jun 08, 2010","1,477.65","1,472.23","1,481.97","1,465.75",,0.37%
"Jun 07, 2010","1,472.24","1,435.07","1,481.88","1,432.43",,2.30%
"Jun 04, 2010","1,439.16","1,457.50","1,474.02","1,436.15",,-1.27%
"Jun 03, 2010","1,457.62","1,489.85","1,491.30","1,456.18",,-2.24%
"Jun 02, 2010","1,490.95","1,484.01","1,493.38","1,480.12",,0.24%
"Jun 01, 2010","1,487.41","1,478.97","1,502.86","1,469.82",,0.55%
"May 31, 2010","1,479.28","1,465.65","1,491.18","1,464.93",,0.89%
"May 28, 2010","1,466.26","1,511.81","1,514.99","1,464.82",,-3.15%
"May 27, 2010","1,513.91","1,523.14","1,528.76","1,492.12",,-0.74%
"May 26, 2010","1,525.26","1,546.50","1,553.18","1,524.27",,-1.44%
"May 25, 2010","1,547.55","1,498.13","1,569.43","1,496.43",,3.14%
"May 24, 2010","1,500.40","1,496.62","1,528.68","1,491.73",,-0.05%
"May 21, 2010","1,501.21","1,487.70","1,514.02","1,486.86",,0.82%
"May 20, 2010","1,488.93","1,446.26","1,504.80","1,440.21",,2.82%
"May 19, 2010","1,448.03","1,395.94","1,448.38","1,391.59",,3.65%
"May 18, 2010","1,397.01","1,428.18","1,429.94","1,393.54",,-2.27%
"May 17, 2010","1,429.39","1,395.44","1,432.01","1,394.76",,2.23%
"May 14, 2010","1,398.26","1,414.76","1,425.97","1,395.78",,-1.28%
"May 13, 2010","1,416.40","1,432.63","1,435.42","1,413.82",,-1.13%
"May 12, 2010","1,432.61","1,433.62","1,458.12","1,430.21",,-0.24%
"May 11, 2010","1,436.09","1,447.46","1,450.45","1,431.29",,-0.75%
"May 10, 2010","1,446.99","1,494.45","1,496.49","1,443.84",,-1.87%
"May 07, 2010","1,474.59","1,440.96","1,479.15","1,437.88",,2.11%
"May 06, 2010","1,444.07","1,429.76","1,466.75","1,427.20",,1.06%
"May 05, 2010","1,428.95","1,445.71","1,449.91","1,425.75",,-1.32%
"May 04, 2010","1,448.03","1,475.17","1,477.16","1,446.71",,-1.88%
"May 03, 2010","1,475.82","1,478.07","1,482.52","1,470.92",,0.12%
"Apr 30, 2010","1,474.09","1,476.00","1,479.78","1,465.53",,-0.04%
"Apr 29, 2010","1,474.63","1,476.21","1,480.76","1,469.79",,-0.28%
"Apr 28, 2010","1,478.70","1,460.21","1,485.54","1,459.76",,1.14%
"Apr 27, 2010","1,462.03","1,478.21","1,491.53","1,460.32",,-1.18%
"Apr 26, 2010","1,479.46","1,478.92","1,483.61","1,466.75",,-0.34%
"Apr 23, 2010","1,484.44","1,472.02","1,486.21","1,462.71",,0.75%
"Apr 22, 2010","1,473.39","1,482.63","1,489.26","1,469.14",,-0.65%
"Apr 21, 2010","1,483.00","1,501.99","1,502.81","1,479.31",,-1.28%
"Apr 20, 2010","1,502.24","1,508.32","1,511.86","1,500.65",,-0.41%
"Apr 19, 2010","1,508.44","1,495.61","1,509.00","1,495.06",,0.63%
"Apr 16, 2010","1,499.07","1,505.60","1,512.55","1,495.28",,-0.54%
"Apr 15, 2010","1,507.21","1,516.87","1,518.81","1,497.51",,-0.71%
"Apr 14, 2010","1,517.92","1,530.17","1,531.44","1,510.84",,-0.79%
"Apr 13, 2010","1,530.07","1,514.37","1,531.76","1,512.99",,0.94%
"Apr 12, 2010","1,515.87","1,521.35","1,528.66","1,510.81",,0.49%
"Apr 09, 2010","1,508.51","1,499.99","1,508.96","1,490.88",,0.50%
"Apr 08, 2010","1,500.94","1,496.05","1,501.86","1,491.25",,0.23%
"Apr 07, 2010","1,497.53","1,505.46","1,507.97","1,493.06",,-0.61%
"Apr 06, 2010","1,506.67","1,512.79","1,515.35","1,500.69",,-0.51%
"Apr 05, 2010","1,514.37","1,518.61","1,525.55","1,510.62",,-0.41%
"Apr 02, 2010","1,520.55","1,529.74","1,531.11","1,516.81",,-0.59%
"Apr 01, 2010","1,529.53","1,528.95","1,531.22","1,515.44",,-0.07%
"Mar 31, 2010","1,530.59","1,516.72","1,534.08","1,514.74",,0.84%
"Mar 30, 2010","1,517.89","1,529.75","1,532.63","1,514.46",,-0.83%
"Mar 29, 2010","1,530.60","1,534.71","1,536.25","1,524.30",,0.19%
"Mar 26, 2010","1,527.74","1,516.63","1,529.45","1,515.26",,0.73%
"Mar 25, 2010","1,516.72","1,513.92","1,529.51","1,513.46",,0.10%
"Mar 24, 2010","1,515.24","1,532.92","1,535.16","1,512.44",,-1.26%
"Mar 23, 2010","1,534.50","1,539.62","1,542.40","1,531.72",,-0.32%
"Mar 22, 2010","1,539.44","1,533.05","1,541.04","1,528.50",,0.34%
"Mar 19, 2010","1,534.19","1,542.15","1,545.08","1,530.00",,-0.61%
"Mar 18, 2010","1,543.62","1,548.69","1,555.45","1,536.80",,-0.46%
"Mar 17, 2010","1,550.81","1,561.40","1,563.74","1,547.10",,-0.77%
"Mar 16, 2010","1,562.78","1,549.99","1,563.91","1,544.91",,0.71%
"Mar 15, 2010","1,551.70","1,554.16","1,562.66","1,547.12",,-0.14%
"Mar 12, 2010","1,553.84","1,547.58","1,557.72","1,543.31",,0.31%
"Mar 11, 2010","1,549.11","1,541.67","1,552.75","1,535.98",,0.40%
"Mar 10, 2010","1,542.88","1,541.70","1,545.57","1,531.64",,-0.07%
"Mar 09, 2010","1,544.03","1,542.12","1,547.97","1,535.50",,0.03%
"Mar 08, 2010","1,543.59","1,545.53","1,553.97","1,539.29",,-0.63%
"Mar 05, 2010","1,553.42","1,552.19","1,556.65","1,539.63",,-0.02%
"Mar 04, 2010","1,553.72","1,566.48","1,571.27","1,551.93",,-0.72%
"Mar 03, 2010","1,565.00","1,562.21","1,569.79","1,557.69",,0.47%
"Mar 02, 2010","1,557.72","1,563.01","1,566.16","1,546.99",,-0.45%
"Mar 01, 2010","1,564.76","1,579.02","1,584.31","1,555.63",,-0.98%
"Feb 26, 2010","1,580.32","1,575.79","1,587.39","1,566.97",,0.13%
"Feb 25, 2010","1,578.24","1,564.53","1,585.66","1,557.08",,0.81%
"Feb 24, 2010","1,565.49","1,563.26","1,572.15","1,553.40",,0.08%
"Feb 23, 2010","1,564.21","1,561.49","1,572.25","1,554.66",,0.08%
"Feb 22, 2010","1,563.03","1,568.18","1,571.95","1,556.27",,-0.42%
"Feb 19, 2010","1,569.57","1,553.40","1,569.69","1,540.72",,0.61%
"Feb 18, 2010","1,559.99","1,555.50","1,569.53","1,550.81",,0.18%
"Feb 17, 2010","1,557.15","1,577.35","1,579.80","1,551.97",,-1.40%
"Feb 16, 2010","1,579.19","1,558.62","1,582.86","1,557.71",,1.21%
"Feb 15, 2010","1,560.27","1,564.70","1,568.76","1,556.33",,-0.59%
"Feb 12, 2010","1,569.53","1,577.71","1,583.38","1,556.17",,-0.52%
"Feb 11, 2010","1,577.80","1,594.17","1,599.32","1,572.98",,-1.07%
"Feb 10, 2010","1,594.90","1,593.39","1,600.83","1,579.87",,-0.01%
"Feb 09, 2010","1,595.03","1,598.59","1,604.29","1,587.08",,-0.36%
"Feb 08, 2010","1,600.74","1,594.40","1,608.14","1,590.44",,0.14%
"Feb 05, 2010","1,598.45","1,572.98","1,618.95","1,571.37",,1.51%
"Feb 04, 2010","1,574.70","1,594.48","1,606.22","1,572.75",,-1.35%
"Feb 03, 2010","1,596.24","1,618.08","1,620.88","1,594.28",,-1.46%
"Feb 02, 2010","1,619.82","1,623.66","1,625.88","1,606.79",,-0.30%
"Feb 01, 2010","1,624.70","1,609.79","1,630.37","1,605.63",,1.11%
"Jan 29, 2010","1,606.93","1,601.66","1,625.10","1,600.97",,0.30%
"Jan 28, 2010","1,602.08","1,626.74","1,631.92","1,600.17",,-1.59%
"Jan 27, 2010","1,627.97","1,627.43","1,644.24","1,620.05",,-0.08%
"Jan 26, 2010","1,629.30","1,621.25","1,643.66","1,617.14",,0.38%
"Jan 25, 2010","1,623.18","1,631.54","1,633.37","1,619.53",,-0.51%
"Jan 22, 2010","1,631.47","1,609.57","1,636.65","1,607.63",,1.10%
"Jan 21, 2010","1,613.65","1,610.99","1,617.08","1,593.45",,0.01%
"Jan 20, 2010","1,613.52","1,613.88","1,618.49","1,596.76",,-0.17%
"Jan 19, 2010","1,616.27","1,617.11","1,624.93","1,604.86",,-0.07%
"Jan 18, 2010","1,617.45","1,610.16","1,621.88","1,607.02",,0.08%
"Jan 15, 2010","1,616.10","1,627.74","1,629.56","1,609.82",,-0.79%
"Jan 14, 2010","1,629.03","1,628.02","1,633.55","1,620.79",,-0.03%
"Jan 13, 2010","1,629.53","1,622.35","1,640.88","1,617.79",,0.32%
"Jan 12, 2010","1,624.30","1,625.46","1,633.30","1,620.18",,-0.12%
"Jan 11, 2010","1,626.24","1,625.11","1,631.16","1,613.81",,0.00%
"Jan 08, 2010","1,626.32","1,628.24","1,629.34","1,610.64",,-0.21%
"Jan 07, 2010","1,629.74","1,625.28","1,636.66","1,616.02",,0.12%
"Jan 06, 2010","1,627.74","1,636.23","1,644.48","1,620.08",,-0.64%
"Jan 05, 2010","1,638.30","1,656.81","1,660.49","1,632.75",,-1.16%
"Jan 04, 2010","1,657.55","1,665.87","1,669.06","1,644.96",,-0.78%
"Jan 01, 2010","1,670.52","1,666.93","1,670.98","1,666.23",,0.05%
"Dec 31, 2009","1,669.70","1,671.81","1,684.01","1,664.60",,-0.22%
"Dec 30, 2009","1,673.37","1,673.33","1,680.39","1,660.64",,-0.12%
"Dec 29, 2009","1,675.41","1,679.23","1,692.28","1,670.88",,-0.40%
"Dec 28, 2009","1,682.09","1,687.31","1,690.76","1,676.72",,-0.57%
"Dec 25, 2009","1,691.75","1,686.29","1,696.32","1,683.33",,0.15%
"Dec 24, 2009","1,689.16","1,687.11","1,694.53","1,682.75",,0.11%
"Dec 23, 2009","1,687.30","1,680.08","1,698.84","1,678.42",,0.29%
"Dec 22, 2009","1,682.45","1,692.99","1,698.71","1,673.22",,-0.65%
"Dec 21, 2009","1,693.53","1,675.28","1,700.38","1,674.42",,0.56%
"Dec 18, 2009","1,684.12","1,681.59","1,706.56","1,669.90",,-0.18%
"Dec 17, 2009","1,687.20","1,686.38","1,704.03","1,677.48",,-0.40%
"Dec 16, 2009","1,694.06","1,680.86","1,705.02","1,680.28",,0.53%
"Dec 15, 2009","1,685.12","1,698.51","1,708.17","1,677.04",,-0.91%
"Dec 14, 2009","1,700.54","1,694.92","1,711.26","1,687.05",,-0.09%
"Dec 11, 2009","1,702.06","1,716.28","1,720.55","1,695.39",,-0.87%
"Dec 10, 2009","1,717.07","1,707.98","1,721.16","1,705.90",,0.47%
"Dec 09, 2009","1,709.01","1,692.64","1,718.34","1,688.49",,0.56%
"Dec 08, 2009","1,699.47","1,713.93","1,724.34","1,689.88",,-0.93%
"Dec 07, 2009","1,715.41","1,705.41","1,724.46","1,700.44",,0.32%
"Dec 04, 2009","1,709.98","1,730.64","1,740.40","1,705.67",,-1.38%
"Dec 03, 2009","1,733.92","1,728.33","1,747.01","1,726.59",,-0.03%
"Dec 02, 2009","1,734.52","1,742.20","1,750.43","1,726.95",,-0.56%
"Dec 01, 2009","1,744.23","1,744.06","1,751.02","1,737.80",,-0.10%
"Nov 30, 2009","1,745.91","1,760.56","1,763.70","1,738.59",,-0.70%
"Nov 27, 2009","1,758.27","1,737.47","1,762.04","1,727.24",,1.04%
"Nov 26, 2009","1,740.24","1,744.49","1,750.20","1,730.18",,-0.39%
"Nov 25, 2009","1,747.05","1,726.57","1,747.84","1,725.50",,1.10%
"Nov 24, 2009","1,727.97","1,723.10","1,733.30","1,719.34",,0.20%
"Nov 23, 2009","1,724.45","1,720.41","1,730.29","1,717.17",,0.12%
"Nov 20, 2009","1,722.30","1,733.19","1,741.29","1,713.34",,-0.69%
"Nov 19, 2009","1,734.22","1,725.75","1,735.62","1,717.96",,0.42%
"Nov 18, 2009","1,726.96","1,717.35","1,729.96","1,710.36",,0.53%
"Nov 17, 2009","1,717.81","1,721.44","1,730.44","1,707.13",,-0.29%
"Nov 16, 2009","1,722.88","1,725.55","1,732.86","1,713.95",,-0.16%
"Nov 13, 2009","1,725.71","1,722.65","1,728.14","1,705.62",,0.14%
"Nov 12, 2009","1,723.27","1,731.57","1,738.68","1,714.76",,-0.59%
"Nov 11, 2009","1,733.42","1,733.83","1,744.19","1,723.73",,-0.09%
"Nov 10, 2009","1,735.05","1,731.44","1,743.28","1,729.19",,0.17%
"Nov 09, 2009","1,732.13","1,737.86","1,738.89","1,723.38",,-0.14%
"Nov 06, 2009","1,734.51","1,746.87","1,753.37","1,727.17",,-0.87%
"Nov 05, 2009","1,749.70","1,744.10","1,757.30","1,739.96",,0.19%
"Nov 04, 2009","1,746.32","1,754.37","1,755.17","1,731.06",,-0.40%
"Nov 03, 2009","1,753.38","1,750.73","1,755.53","1,728.24",,0.06%
"Nov 02, 2009","1,752.35","1,744.99","1,759.75","1,739.76",,0.34%
"Oct 30, 2009","1,746.44","1,757.89","1,763.84","1,737.70",,-0.72%
"Oct 29, 2009","1,759.05","1,744.20","1,774.68","1,742.74",,0.83%
"Oct 28, 2009","1,744.57","1,762.39","1,773.59","1,741.35",,-1.05%
"Oct 27, 2009","1,763.13","1,754.31","1,770.12","1,743.74",,0.40%
"Oct 26, 2009","1,756.06","1,778.99","1,781.45","1,752.07",,-1.57%
"Oct 23, 2009","1,784.08","1,784.38","1,792.28","1,765.91",,-0.18%
